 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Fwd Header Length.1, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
3389,3856.4482606365327,6094.989129481565,4504.181258999916,4547.634801250477,5545.483860135394,6380.7532593026635,3676.998257737426,4854.714996454078,5152.313308973778,5129.267346918197,4733.083383496395,5741.112432805538,3853.8961895860816,5085.867912308241,5371.852603839997,4987.776500450583,5439.986309853342,4927.028506316515,4298.583347901776,4448.8625289917445,5222.927442870078,3864.1403099585104,4322.558975698676,4892.289260682086,4605.449343389319,4369.611878803553,5248.534882502632,4581.37692138078,4753.504832219066,1,8,4,5,4564.051215084278,6247.123473006395,6330.07960384342,5014.450458111018,6423.027544615887,4125.550572844168,4380.822463804224,6692.842016970981,5493.574714881111,5,6,9,8,5,4,6,4,0.2786047303121407,5145.597875825531,5592.502192256456,2613.8822679000828,6419.950538469688,4625.480763254848,4661.757786810339,3954.2103503735616,5536.714663477246,4832.385324356507,6139.937831474871,5526.125030532038,3674.890968220258,6036.579840409785,4506.702808718006,6133.301050270882,3615.6326330085394,4827.060741436643,4823.24245811401,4400.328151703048,6410.539747966317,5149.747891725474,3825.456282336544,3897.9641296377104,4611.842472304979,4379.7031729458095,4936.465241371393,DoS
443,6365.036462089133,4481.37677874444,5105.301572226563,5383.306298458811,4524.50998725504,5447.406516365386,6000.519682185239,5579.171340768268,6528.793778044799,5690.967501503062,4609.840630982137,6063.829622348914,4331.965355529483,3949.885577059789,5773.3039920502615,4056.840763462564,5559.529270445822,3211.9731524385916,6289.27921611762,4816.135896386834,5963.879814916857,3655.032799684241,4407.5236557928465,3016.179537222107,4651.344654259432,5462.473663284071,4195.658894007418,4877.077369823055,4621.0105897959575,7,3,5,6,5184.769289726306,4580.547858408051,4915.63359414512,5371.310213164197,5971.882174499729,5554.879870311257,4218.42149233163,3692.4761060548726,4126.0470174129805,2,0,8,1,4,7,5,1,0.9357097135593075,4959.176777987929,5550.3191651844845,4511.6943695089485,3576.971588288969,4699.364914283812,5108.224587630059,5994.365421047863,5306.4014322453495,4485.131809486107,3668.7066981621465,4077.711045685156,6206.050353266473,4430.4510391364565,6802.680576450739,3959.817592683651,5985.146710796649,3856.380870406536,4775.313377570364,4436.606731517818,5778.739810802523,3391.6545919015944,6215.799422737514,3886.263638911687,4560.847131559016,4680.3884484868095,4709.652490635792,BENIGN
3389,4168.56818966643,6630.673320657628,4255.804150912813,5359.042376810853,5214.335248319591,4374.739488928331,5698.203024401327,4377.781323395477,4014.2609631354953,5236.22416329428,4981.264779562793,4458.326439481983,5497.5175512664655,4820.778489351058,4633.241629056415,5085.258293101671,5419.376633032609,5773.299951337927,5710.837369042846,5758.332767404598,3960.6319816242444,4093.4247943507717,3352.069383985049,4764.349082946637,3629.6134432582753,5515.88115647816,4124.544407906111,5403.286757280973,4654.526086088874,5,2,6,0,5040.430523956043,5219.791240777564,5291.178931122208,5149.139056786384,4737.8941659553,5657.079447099773,4186.113069029303,4525.902066581509,5536.003294314145,6,6,8,0,1,5,2,6,0.15119259979875233,4853.72908185127,2681.926409408034,4807.943635915387,5411.297001494594,4079.1066699735084,4915.105148453774,4893.047409749074,4532.952696561264,3346.615949533265,7267.5312984457,4847.6026206252845,5704.42639363993,3763.1863397438888,5813.976273089587,6260.238116717104,4551.972307433076,4924.237348094624,4101.135331985847,4823.644174490851,6606.261958494057,5581.341946405396,5597.171815049906,5914.261841527686,5289.893380765495,5394.716135993874,4621.280695043414,BENIGN
443,5229.191008181991,4209.605887962045,5350.249287963106,4783.827617757268,3258.632037285613,5674.402575845494,4789.135867043105,5631.308628072023,5735.701385047876,5039.15326329972,3443.792226446096,5750.134309030633,4478.283102362078,5455.342419770502,5935.799626329812,5496.89609385636,5787.535979275668,4228.652410206843,4015.0680919559545,5823.998189184914,5840.989445206562,4912.538681221046,4199.019819780467,4016.3459608613234,4952.285904598125,4378.693040856948,4388.848773058933,4172.348473265841,5200.593558494027,3,8,1,6,4294.875148256659,4092.980810982882,4351.454197698712,4715.1815783503425,5328.468674183742,4188.936448938019,3601.007093639467,4427.013944576492,5909.283127092987,9,8,0,6,0,6,0,4,0.9254123235098557,3696.096925685968,5877.869900547982,5290.82076141495,3332.2462663641622,5812.318379165285,5790.702316484064,5864.451968256599,6773.064596261481,4741.4164817179035,3509.9922614910183,6283.529391298619,3976.7012527166576,5005.243335732313,5765.194456369891,5576.9675112189825,2602.7034837890346,5677.708445592871,4035.5322781147365,3836.6887687556127,3249.3826555226233,5400.296279053835,7445.061933230471,4699.884432454379,6626.427693692323,5124.448060982154,6245.806293580677,BENIGN
21,5949.472290067531,4358.494377595075,4248.370464097101,4368.096338902405,5494.862476047533,4532.319824509567,4844.477093765722,5136.077181422037,5398.729828734013,5036.085980507303,7238.881710881986,3354.006091788807,4446.254146557677,4818.786624653328,5234.978062117624,6786.988350651151,4999.707489590838,7098.489148289073,4718.186310974295,5205.563431877837,4890.328006614004,5923.07667279195,5336.395453640338,3733.0846280895476,4942.669898089863,3254.1376055082437,5513.617923066075,5539.756558475698,5666.299168185804,0,6,6,4,5988.085196985293,6975.20630226883,6704.643302286634,4935.123358285186,5370.596198017289,5989.314631934044,4159.412824536566,3993.2745972640155,4476.662228903558,8,7,8,7,9,3,2,6,0.21566366242767443,7025.743950308299,6725.801210019251,6099.153573740352,6607.745111480417,5216.245994552912,4220.137460453287,4979.344911604157,5525.067331419902,6638.467656215747,4841.546221156022,6108.890572163577,5254.624940518685,3902.877948356492,4741.991694134052,4523.614767094828,5079.705348858468,5658.757794610801,5008.575484796647,5164.343620248933,5076.4103421979735,4502.742849080451,3985.489901268909,6342.190445829274,5978.330740297755,5023.334313122943,4628.877528186216,BENIGN
443,6881.5086008025155,4272.075931096957,4432.948784068826,5408.840748008497,5496.706620149533,4210.9766397736485,5360.142878035237,5044.656249632546,5272.081382032158,5793.421877831259,4593.319542894744,4866.867208605773,3146.2006924736725,5195.627631350262,3364.5552843579053,6076.333627385948,4920.0252835647,5414.469194409371,4406.858214213345,5056.906713629541,4068.151896014594,4958.41556715632,3786.724093122323,4994.693145431596,5266.060749029558,5938.606719999998,4941.825358994834,4776.906774637805,3792.075219016046,2,3,6,7,5400.027664865803,5501.396938732177,2656.1933398124975,5087.502425608792,6139.230037066067,4781.213775383075,4261.846548591388,4806.265376511693,2744.822801095959,0,8,7,4,7,5,8,0,0.44765884030449377,6155.862131130863,4384.12341627812,3773.124880452111,4272.712015557907,4549.651957897392,5117.704596017929,6154.707960057511,5407.953640601721,5050.4880304155195,5010.254508889973,3534.018621313808,5183.255916812531,7972.575838841449,4551.52574618703,5027.201456934865,3598.586853944883,5367.496315736911,3378.6755067598106,5193.851363624914,4311.924280209615,5274.934163942806,5157.9583200881925,5506.405563215331,4496.821192066159,4726.897679623882,5341.670797974935,BENIGN
22,5010.3411658892755,5139.307916825991,4120.209370305464,3770.025504350194,4842.740991262202,2970.9909127634187,5237.234042006692,4079.1367258992987,6365.0882090629675,6090.408070704657,4750.65034192776,5799.47422785881,5783.270816788162,4391.19961310379,5559.383579133154,4325.230591261407,5041.423995290107,4188.792939808849,6658.008540635006,4984.998719466895,5388.349664431906,4680.538846311204,3070.4417430789854,3484.5777763975475,4522.748465275373,5113.6038995165645,4744.865711591357,6160.810005133206,4855.597403094316,2,2,1,7,5979.023561491848,5675.496607288528,4449.1916143160925,5064.170191632507,4259.623073059874,3773.6920149805883,5414.195593448719,4620.32071515048,6527.513163799246,9,7,9,9,9,9,1,5,0.5782239047972331,5745.664062264435,6518.243728850657,4669.606558784742,5300.632699723178,6598.398298578658,5362.8214604370405,3676.1435829320535,5816.738690684628,5808.422469413116,6061.85065933989,4123.67675940201,5782.480337107572,3845.235402845882,5812.670207496236,4252.562737502482,3744.012885661674,3948.6470218946733,6117.030908439121,3411.9635566633024,3978.1991578210923,4099.580033580123,5715.129255528451,3307.8613489877143,6119.895789704989,4959.5396262211225,4648.449393908511,BENIGN
3389,5144.27661721716,6190.403992645044,4026.6398813049964,7097.0942537268365,5251.798597576796,5908.941904843655,5036.484565922052,4281.33681771271,4342.837201426834,5647.669068343462,3879.522861511673,5234.816736852687,3689.36013306181,5616.82969756734,4491.000612240967,3077.8296130507433,4894.776644090866,6126.180905406749,6926.436222641925,5806.274459638257,5037.249358699581,2857.7822407160984,4433.1336397126215,5724.9807249949035,4856.149550566559,5000.925297753155,5527.810226068123,6715.760846891318,3947.6847823331154,5,1,2,1,4215.693154212114,5699.2766309601775,5367.8107579113275,6114.603847448574,4287.977138671027,4085.928634043602,4059.324293433626,3064.547039539555,4457.98339146195,7,1,5,1,3,0,9,8,0.31903655910247497,4433.246299635826,7256.657852916804,6634.619572550979,5076.212174011534,5281.811566281404,4528.511863172506,4647.023885990726,5562.155701376043,3997.2323642051297,3774.0309708195887,6598.916691294544,5023.167062485465,4743.803287680029,6105.414385820653,3615.7610623036394,5207.0206704830425,6158.951055608153,6954.287522308059,5088.676445888785,3896.222312922464,6412.33796801925,4184.48078178142,4925.951935393085,4539.945657697839,6590.995039735025,5635.551329309293,BENIGN
443,5349.102415348963,3569.0854656457905,5482.254894741706,7471.914800864204,3957.0992658156492,3217.684772447745,4772.653481905721,4145.097631770128,4968.313482217919,6803.340856036849,5610.91565896356,5797.859434969815,5638.6912549881135,5281.0379654002845,4734.351898502155,4535.500404485378,4225.605699795856,7954.714918464548,5670.120808262142,4815.106519279554,4726.123612834724,5016.49000368232,4233.794924476822,4766.22298474598,4629.082275692862,4616.622239669426,4762.846322846745,7465.213725664315,4987.807746718437,2,0,9,9,5388.094371687632,6271.53920943915,4197.459983134702,4076.842286157747,3665.1388146863947,4242.058501368336,4325.849569400594,4914.516943884446,3363.3134498413256,2,1,5,2,6,7,7,8,0.3758026801063361,5074.4823986212705,4173.105069347091,3704.241194659515,4381.612945657473,3258.6670316882264,4497.02299154076,5418.873355729622,6253.44989238753,6976.390995883871,6049.403130266128,3692.4619286147126,6412.730116748089,6235.731520129841,3636.044526952416,6342.527973041921,4577.162285721071,4312.651532509771,5582.532152601153,4366.518981926231,4221.252043038374,4943.82661290972,4186.574806117641,4341.226003978184,6428.254984242782,4038.973970662681,5300.196617187942,BENIGN
80,6025.782363321516,6021.501301059727,4851.534290216628,5019.42093134635,3412.2053422915687,6189.749037435129,5023.694618003563,6253.5188086950275,3939.2323246732017,5312.546985769465,4662.397477970787,3732.3508871408003,4449.205854256353,4875.184918357012,4896.160876769713,5627.801758342417,5516.541380720447,5765.215492747984,4086.0144431705226,5437.211259835094,5928.482259271091,4290.811433816443,4190.281815778776,4645.383584083009,5377.79679541018,5075.980918879632,4863.217497254381,4885.121128089979,6833.953315133232,8,5,3,8,5798.0521941128245,5417.308149300357,3283.46040247571,7524.473811005195,4961.5799420826015,5405.032359862948,5286.575863783042,6508.5412037723245,4165.338030722261,8,4,7,0,5,5,5,1,0.9290512629118511,6092.208478525485,3547.897817753032,3911.6566054664668,4821.229444550308,4670.553078972162,5171.7469627205655,2844.6135814652457,5296.008874627767,4741.144046381517,5731.125217059418,6379.328469810943,3083.186528109126,4389.523243806055,4401.27438499922,4531.821813133716,5577.6772985194775,5021.025305384308,4148.67859859086,6421.034847106585,5132.83395385311,5386.407520801069,4202.716381984467,4774.9053920041715,4319.558041595559,6358.024897263638,4165.029888873742,Web Attack
21,5027.665188617423,4498.991183873985,4932.748049491421,5402.790698960628,4946.486193303622,5369.50086152546,5907.593909719035,3877.450688922101,4680.112776311642,3865.4047386735356,3091.961150597616,6559.027180454572,5199.910451692825,4273.130069541965,7323.9950380800765,4570.100906208081,3755.5904428353565,5388.465695496865,5247.329576742054,5399.584230471915,3945.128979800553,3945.8872579620056,4552.937388053205,4174.214792407233,4470.7686550447415,6045.968174670864,4855.940010354899,3930.402428148722,4082.2002542585396,7,7,9,8,3570.4193845083837,4139.692974828859,7002.97101030085,5504.359544314794,4389.006923614007,3689.2726129165553,4830.901221667308,5167.435100639387,7420.534970034201,1,8,4,3,9,7,7,8,0.5312476330072876,4935.817390644491,6866.505306187462,5605.3966262798185,4579.759971295108,4587.59701526195,5796.80058582637,4946.4385695233395,5615.293835181058,4876.496571233339,4657.081341596549,6330.830012719765,4186.65812135452,6114.381735209589,6164.303864540669,4026.5929201159033,2324.925139860983,4229.798197850735,5570.876895079108,5701.234832443688,5724.334783440245,3488.6791966512155,4694.044026323986,3826.2688086256076,5505.065095109246,5482.796017531274,5446.272832235251,BENIGN
22,5074.579924790117,5559.131016762472,5794.015154614587,5349.252978531508,5037.977491345471,4508.994100044567,4301.606913249733,4635.343905748564,6285.238512774735,4873.5846878134535,4141.68419557436,6959.02753055046,4518.481585370182,6296.782508285215,5247.18962418002,6120.328845133182,4587.032459630418,4809.423029288008,6166.443653984288,4055.0966434208412,6248.264804371132,6493.14767281569,4955.66950025113,5763.229538841171,4399.568390721687,6979.5467017831215,3887.1985998563687,5747.4319652721915,4944.375432845911,1,5,9,5,6864.33164800112,4438.408666929467,3702.8270138552652,4804.75367076361,6407.629401756602,3515.8573319232164,5702.7801699447655,6138.8412936681925,4890.2045506451705,9,2,7,7,5,5,8,5,0.5176127683266264,5352.723106955413,3051.2011634558016,5872.585670243461,4493.458668938158,3388.839830166846,3533.141115845572,3814.1354327249865,4571.366131790055,6770.301135002968,4948.222344089147,3233.9914660149134,2191.886426074101,6386.423233137433,3916.9133969170334,3594.960353035435,3062.6324936803067,4827.067515600716,4188.5309318484815,6623.070772675417,5131.915843541401,4668.942115951466,5023.905278914041,5948.485509623079,5157.044468556839,6327.555267439567,4259.361538350646,BENIGN
21,5071.742503074032,3721.876725395193,6638.853173471958,5368.1002967022905,4958.930621695907,5694.711051849657,4756.136746344463,3852.9962922640307,4169.586147649651,5113.970304956665,3065.6509494626343,5082.814018321293,4632.85379171813,4494.091571388504,4206.200885517113,5412.217908703182,5063.157577146423,4086.5426651254684,5533.806021708937,4491.062741874912,4609.951640369051,5295.334079696965,3565.092153577113,5891.614305345106,5535.011199081055,6655.015016104696,5041.802914860696,2791.171513128126,6157.324990006642,8,5,8,9,6170.718454743134,6056.0190259721285,5265.608551435049,6279.825808479327,5893.101669254839,5137.420329091175,5913.091389438006,4229.876739349651,4155.6284010900035,3,2,3,6,9,8,0,7,0.5966251217943249,5580.34508280782,5092.039486093255,3997.793105330854,3902.7375196879243,4593.7132546023295,6538.757444842144,5751.38580597614,5938.138832847031,3854.291909200537,5346.199455222217,2454.266422335126,5393.4463348094505,4627.949183360936,5440.058839318539,5479.903250074464,6726.645677077983,5884.7592530156235,4260.506733797944,5026.355627997427,3729.7222539473846,4478.743880413854,3806.0299976424276,3004.3438723709232,4606.720921978758,6594.250276183374,4091.5061621274313,BENIGN
80,4735.197353874466,5645.710919209192,4217.813902764632,3544.2060407744048,4321.141069835158,5883.991796562342,4649.998400085991,5643.437194587577,5232.557346328371,5963.226308891779,4730.670309170209,4893.247795369342,5248.619520811543,5953.245398080495,4768.311296882921,3465.380615884124,3467.8376239942754,6073.522287337472,5952.410118260602,4032.350067862524,5707.125547377094,4474.524424046047,5480.560151021721,5102.883741600729,5015.451083245039,5070.459198837683,3986.6661608346785,4659.588486053524,5029.236280934707,2,7,4,3,6582.19145127946,5158.184982043358,3397.1866505847465,4754.28141181102,3591.9771488867486,6742.45892364546,3945.02851871393,3829.578212051601,4255.569770436349,9,0,2,0,3,0,7,4,0.29498637629499325,4726.623765018515,7218.142368231491,4105.444630057494,2171.325651624031,4668.381565518651,5138.4103753676845,5618.756549195561,4791.44908477883,5293.942489312964,4791.39608249224,4204.818099106373,4183.113873664685,3712.209431688869,4666.573262721631,5281.165256337166,3929.308595802233,5438.779168867092,4577.792528956295,6027.625099001755,5482.701476348966,4970.047662360114,5301.513385364473,5080.937306808576,6810.732638646559,4709.096040985437,4792.335311750804,BENIGN
8080,4513.5732703861695,5500.076142872722,5769.087239484959,1945.0353127569642,6723.0823136129675,6523.326466461645,5026.557409080569,5109.860811032978,4800.651381983506,6047.161311806198,4893.857848682442,4188.275969099064,6587.5851819902055,5434.1723101835205,4757.044665004216,4315.965977266962,4812.947559186511,4627.93525280177,5091.237651998265,3899.3350652076506,3491.328150350497,6367.02474546122,5372.420313903104,4197.410023154867,4997.534977160865,5628.066463809533,5526.664617753712,6315.771944240448,4027.1482776476723,6,9,2,4,5063.771741128799,3317.953243085324,4835.570057511876,6775.370138040418,4864.899199571348,6417.335127026219,3624.045816492884,4661.978493157786,6611.49171523784,9,8,3,0,4,8,2,3,0.20154620185425765,3466.7073574125748,5323.41806228876,3817.1092638489836,5957.816101063824,3284.8678161672897,5323.129913667987,5389.957294953855,7234.446536805273,3743.941290161547,5976.96251493607,4453.035269681246,3734.4637891499033,4944.283895022641,4255.999069955069,3545.982434133674,7238.777360761178,5085.469592886317,4531.577311283954,5135.404195068655,5874.701278216619,6085.593845004802,4481.000157033931,5624.486605040882,5319.855849342197,4964.784011135385,2966.6041598969578,Bot
443,5516.553428120993,4633.157946723307,5352.130815878331,4181.809683790993,6619.07914689016,5439.596701077584,4368.8653750661215,5342.780830692293,4866.384843272123,4711.180991406771,4218.305786718828,4634.074548007941,4927.440167606776,4577.02619844207,4024.292597996687,4505.236275006524,3419.921606840073,6103.3942257408235,4607.4196335291335,4656.675739686983,4702.198033987108,4672.021188536298,6391.639272691933,4193.75219575322,4451.571078803514,3595.2822517111654,4710.187715490239,5489.174863715338,4067.007533524213,1,5,3,1,6168.02235856025,3188.563451740195,5715.198798750625,3387.253104668439,3730.642183911653,5871.422496762376,5564.631226545499,6359.609753670118,3024.436866543093,8,5,0,7,3,9,9,7,0.7430214467512439,5740.778618249863,6080.6898425637455,5389.156763787664,3597.9586857769036,3789.7589116759946,4568.020072219424,4511.485044619856,4595.767936892467,5428.9348568779515,2888.1373344543017,4160.8550434795025,5845.889470119902,4126.856948798656,4456.237336520222,2802.2922352330042,5682.818708596961,6958.878035444881,7113.844947139787,5356.887690035615,3440.834372987867,4697.8312728312585,5657.977035799098,5137.098812508853,6604.359016662681,4806.9001354349275,5231.566096756028,DoS
